user_name,event_id,event_name,start_datetime
anna07,330,Physics and Astronomy Conference 2028,2028-12-07T07:00:00
anna07,331,Chemistry Conference 2028,2030-08-03T13:00:00
aaron54,239,Yoga for Beginners Workshop,2021-02-22T21:00:00
aaron54,246,Evening Restorative Yoga,2030-02-03T05:00:00
ricardo93,14,Demi Lovato Tell Me You Love Me Tour,2020-02-11T18:00:00
ricardo93,12,Ariana Grande Dangerous,2022-03-06T17:00:00
ricardo93,11,Harry Styles Love on Tour,2023-12-08T09:00:00
ricardo93,9,Taylor Swift Eras Tour Warsaw,2023-04-11T21:00:00
ricardo93,17,Olivia Rodrigo GUTS Tour,2027-08-11T18:00:00
ricardo93,21,Justin Bieber Justice World Tour,2028-07-08T10:00:00
ryantiffany,9,Taylor Swift Eras Tour Warsaw,2023-04-11T21:00:00
ryantiffany,10,Dua Lipa Future Nostalgia Tour,2023-12-03T06:00:00
ryantiffany,11,Harry Styles Love on Tour,2023-12-08T09:00:00
ryantiffany,18,Ed Sheeran +-=÷× Tour,2026-06-22T14:00:00
ryantiffany,17,Olivia Rodrigo GUTS Tour,2027-08-11T18:00:00
muellerelizabeth,74,Wimbledon Men's Final 2023,2022-01-04T13:00:00
muellerelizabeth,80,Davis Cup Final 2028,2028-11-04T03:00:00
ericgraham,62,WNBA Finals Game 5,2023-08-26T03:00:00
ericgraham,64,FIBA EuroBasket Final,2024-10-07T15:00:00
ericgraham,66,NBA All-Star Game,2023-01-08T01:00:00
ericgraham,72,FIBA U19 World Cup Final,2026-06-15T21:00:00
ericgraham,68,NCAA Final Four 2028,2030-01-24T06:00:00
austinrussell,263,5G Technology Conference 2023,2021-12-10T03:00:00
austinrussell,262,Augmented Reality and Virtual Reality Conference 2023,2020-03-11T04:00:00
austinrussell,256,AI and Machine Learning Conference 2023,2023-12-03T02:00:00
austinrussell,261,Internet of Things (IoT) Conference 2023,2024-10-05T16:00:00
austinrussell,260,Big Data and Analytics Conference 2023,2023-11-20T16:00:00
austinrussell,268,Cloud Computing and Virtualization Conference 2028,2029-10-05T04:00:00
smills,63,Olympic Basketball Final,2021-11-07T08:00:00
smills,60,NBA Finals Game 7 2024,2022-04-15T18:00:00
smills,62,WNBA Finals Game 5,2023-08-26T03:00:00
smills,65,NCAA Championship Game,2020-12-13T08:00:00
smills,71,WNBA All-Star Game,2029-01-20T18:00:00
andersonmelissa,64,FIBA EuroBasket Final,2024-10-07T15:00:00
andersonmelissa,63,Olympic Basketball Final,2021-11-07T08:00:00
andersonmelissa,61,EuroLeague Championship,2020-05-20T22:00:00
andersonmelissa,60,NBA Finals Game 7 2024,2022-04-15T18:00:00
andersonmelissa,71,WNBA All-Star Game,2029-01-20T18:00:00
seanstanley,135,Guided Hike in the Bieszczady Mountains,2020-01-10T15:00:00
seanstanley,138,Guided Hike in the Sudetes Mountains,2020-11-15T14:00:00
seanstanley,137,Guided Hike in the Karkonosze Mountains,2020-06-17T13:00:00
seanstanley,136,Guided Hike in the Pieniny Mountains,2024-05-27T18:00:00
seanstanley,141,Guided Hike in the Bieszczady Mountains,2029-09-27T02:00:00
seanstanley,144,Guided Hike in the Sudetes Mountains,2027-03-25T23:00:00
edwardblanchard,65,NCAA Championship Game,2020-12-13T08:00:00
edwardblanchard,64,FIBA EuroBasket Final,2024-10-07T15:00:00
edwardblanchard,71,WNBA All-Star Game,2029-01-20T18:00:00
sfritz,107,FINA Swimming World Series 2023,2020-03-13T02:00:00
sfritz,104,European Swimming Championships 2023,2024-06-02T20:00:00
sfritz,105,FINA World Cup 2023,2024-04-20T21:00:00
sfritz,103,World Swimming Championships 2023,2022-12-02T19:00:00
sfritz,114,FINA Swimming World Cup 2028,2028-08-08T19:00:00
sfritz,113,FINA Swimming World Series 2028,2027-03-23T13:00:00
sfritz,111,FINA World Cup 2028,2030-11-08T02:00:00
adamgreen,287,Italian Cuisine Cooking Class,2023-02-20T23:00:00
adamgreen,300,Mexican Cuisine Cooking Class,2030-04-26T22:00:00
makayla51,240,Yoga for Athletes Workshop,2020-05-04T08:00:00
makayla51,247,Yoga Teacher Training Info Session,2027-09-06T15:00:00
makayla51,252,Yoga for Balance Workshop,2027-03-16T13:00:00
makayla51,251,Yoga for Strength Workshop,2030-04-07T08:00:00
benjamingreen,276,Nature Photography Walk,2022-07-21T01:00:00
benjamingreen,284,Portrait Photography Walk,2030-02-09T18:00:00
benjamingreen,281,Urban Photography Walk,2030-03-22T01:00:00
martin14,278,Street Photography Walk,2022-11-04T18:00:00
martin14,286,Astrophotography Walk,2028-06-10T20:00:00
martin14,284,Portrait Photography Walk,2030-02-09T18:00:00
martin14,281,Urban Photography Walk,2030-03-22T01:00:00
hammondhector,279,Wildlife Photography Walk,2023-12-09T07:00:00
hammondhector,277,Urban Photography Walk,2023-11-16T04:00:00
hammondhector,278,Street Photography Walk,2022-11-04T18:00:00
hammondhector,283,Wildlife Photography Walk,2030-04-03T02:00:00
hammondhector,286,Astrophotography Walk,2028-06-10T20:00:00
evan23,279,Wildlife Photography Walk,2023-12-09T07:00:00
evan23,278,Street Photography Walk,2022-11-04T18:00:00
evan23,277,Urban Photography Walk,2023-11-16T04:00:00
evan23,283,Wildlife Photography Walk,2030-04-03T02:00:00
evan23,280,Nature Photography Walk,2026-02-03T13:00:00
brownalan,259,Cloud Computing and Virtualization Conference 2023,2022-08-25T19:00:00
brownalan,258,Cybersecurity and Data Protection Conference 2023,2020-10-02T09:00:00
brownalan,256,AI and Machine Learning Conference 2023,2023-12-03T02:00:00
brownalan,261,Internet of Things (IoT) Conference 2023,2024-10-05T16:00:00
brownalan,272,5G Technology Conference 2028,2029-07-03T20:00:00
brownalan,275,Future of Quantum Computing Conference 2028,2027-12-13T17:00:00
bellstephen,172,FIDE Grand Prix 2023,2020-02-15T06:00:00
bellstephen,175,Grand Slam Chess Tournament 2028,2030-12-25T12:00:00
bellstephen,177,World Rapid Chess Championship 2028,2026-01-03T05:00:00
bellstephen,179,FIDE Grand Prix 2028,2028-12-15T08:00:00
melanie06,243,Yoga for Strength Workshop,2021-10-20T12:00:00
melanie06,245,Yoga for Mindfulness Workshop,2024-07-02T14:00:00
melanie06,238,Morning Vinyasa Flow,2020-05-23T15:00:00
melanie06,252,Yoga for Balance Workshop,2027-03-16T13:00:00
melanie06,250,Yoga for Flexibility Workshop,2030-02-21T04:00:00
melanie06,248,Yoga for Athletes Workshop,2028-04-05T02:00:00
davidtravis,151,Poznan Marathon 2023,2020-10-12T18:00:00
davidtravis,148,Warsaw Marathon 2023,2023-02-24T11:00:00
davidtravis,159,Lodz 10K Run 2027,2026-09-21T23:00:00
davidtravis,164,Wroclaw 10K Run 2027,2028-01-08T12:00:00
davidtravis,161,Krakow 10K Run 2027,2028-04-14T03:00:00
anthony02,24,Tomorrowland Belgium 2022,2020-01-23T12:00:00
anthony02,25,EDC Las Vegas 2023,2024-06-05T12:00:00
anthony02,26,Ultra Music Festival Miami 2028,2027-02-03T17:00:00
brittany37,294,Vegetarian Cooking Class,2022-04-27T06:00:00
brittany37,291,Indian Cuisine Cooking Class,2021-03-01T10:00:00
brittany37,293,Baking Basics Cooking Class,2024-02-18T05:00:00
brittany37,297,Italian Cuisine Cooking Class,2027-08-10T20:00:00
brittany37,303,Baking Basics Cooking Class,2027-08-24T06:00:00
gfrazier,296,Gluten-Free Cooking Class,2024-07-13T20:00:00
gfrazier,287,Italian Cuisine Cooking Class,2023-02-20T23:00:00
gfrazier,293,Baking Basics Cooking Class,2024-02-18T05:00:00
gfrazier,301,Indian Cuisine Cooking Class,2026-01-13T03:00:00
gfrazier,305,Vegan Cooking Class,2029-06-25T05:00:00
daniel37,14,Demi Lovato Tell Me You Love Me Tour,2020-02-11T18:00:00
daniel37,11,Harry Styles Love on Tour,2023-12-08T09:00:00
daniel37,9,Taylor Swift Eras Tour Warsaw,2023-04-11T21:00:00
daniel37,15,Shawn Mendes Illuminate World Tour,2023-05-25T06:00:00
daniel37,19,Ariana Grande Sweetener World Tour,2027-08-10T06:00:00
daniel37,23,Shawn Mendes Wonder World Tour,2027-12-08T14:00:00
daniel37,16,Billie Eilish World Tour 2027,2026-12-17T13:00:00
martincrystal,243,Yoga for Strength Workshop,2021-10-20T12:00:00
martincrystal,238,Morning Vinyasa Flow,2020-05-23T15:00:00
martincrystal,240,Yoga for Athletes Workshop,2020-05-04T08:00:00
martincrystal,244,Yoga for Balance Workshop,2024-12-25T10:00:00
martincrystal,241,Yoga for Stress Relief Workshop,2021-11-23T07:00:00
martincrystal,242,Yoga for Flexibility Workshop,2023-07-11T18:00:00
martincrystal,255,Yoga for Kids Workshop,2026-02-17T18:00:00
martincrystal,253,Yoga for Mindfulness Workshop,2026-08-17T05:00:00
martincrystal,250,Yoga for Flexibility Workshop,2030-02-21T04:00:00
rachaellee,75,French Open Women's Semi-final,2020-08-08T20:00:00
rachaellee,80,Davis Cup Final 2028,2028-11-04T03:00:00
rachaellee,77,US Open Men's Final 2027,2030-03-22T08:00:00
josejohnson,242,Yoga for Flexibility Workshop,2023-07-11T18:00:00
josejohnson,239,Yoga for Beginners Workshop,2021-02-22T21:00:00
josejohnson,247,Yoga Teacher Training Info Session,2027-09-06T15:00:00
austin25,183,Hearthstone World Championship 2023,2020-02-24T03:00:00
austin25,182,Yu-Gi-Oh! World Championship 2023,2024-11-16T12:00:00
austin25,181,Magic: The Gathering Pro Tour 2023,2024-11-05T13:00:00
austin25,191,World Championship of Online Poker 2023,2024-05-16T01:00:00
austin25,187,Pokemon World Championship 2023,2020-01-25T15:00:00
austin25,186,KeyForge World Championship 2023,2022-11-21T09:00:00
austin25,190,World Championship of Online Poker 2023,2022-07-02T13:00:00
austin25,185,Flesh and Blood World Championship 2023,2024-04-01T17:00:00
austin25,196,Hearthstone World Championship 2028,2027-03-09T05:00:00
austin25,193,World Series of Poker 2028,2029-08-10T02:00:00
austin25,195,Yu-Gi-Oh! World Championship 2028,2027-02-05T19:00:00
barreralouis,312,Memoir Writing Workshop,2020-12-23T21:00:00
barreralouis,317,Memoir Writing Workshop,2027-03-27T09:00:00
edward10,106,FINA Grand Prix 2023,2021-10-06T15:00:00
edward10,104,European Swimming Championships 2023,2024-06-02T20:00:00
edward10,102,Olympic Swimming Finals 2024,2021-04-13T16:00:00
edward10,115,FINA Swimming World Championships 2028,2030-10-25T03:00:00
edward10,112,FINA Grand Prix 2028,2028-02-17T01:00:00
clarkbrian,311,Non-Fiction Writing Workshop,2024-02-19T02:00:00
clarkbrian,308,Creative Writing Workshop,2024-09-20T12:00:00
clarkbrian,310,Fiction Writing Workshop,2020-04-07T17:00:00
clarkbrian,319,Playwriting Workshop,2026-05-26T14:00:00
clarkbrian,313,Creative Writing Workshop,2029-10-05T09:00:00
clarkbrian,315,Fiction Writing Workshop,2029-12-03T17:00:00
ljones,103,World Swimming Championships 2023,2022-12-02T19:00:00
ljones,107,FINA Swimming World Series 2023,2020-03-13T02:00:00
ljones,108,Olympic Swimming Trials 2028,2028-01-20T07:00:00
chelsea62,32,Serie A Milan Derby,2020-04-08T11:00:00
chelsea62,31,La Liga El Clasico,2022-01-22T19:00:00
chelsea62,41,J-League Tokyo Derby,2021-12-27T16:00:00
chelsea62,37,Primeira Liga O Clássico,2020-05-16T04:00:00
chelsea62,40,A-League Sydney Derby,2024-02-14T13:00:00
chelsea62,33,Bundesliga Der Klassiker,2022-03-26T03:00:00
chelsea62,42,MLS Eastern Conference Final,2023-11-11T10:00:00
chelsea62,45,CONCACAF Champions League Final,2022-08-10T16:00:00
chelsea62,43,MLS Western Conference Final,2022-11-07T12:00:00
chelsea62,44,MLS Cup Final,2020-08-02T19:00:00
chelsea62,29,Champions League Final 2023,2022-10-19T19:00:00
chelsea62,48,Copa America 2027 Final,2026-05-03T03:00:00
chelsea62,57,UEFA Europa Conference League Final,2030-04-14T12:00:00
chelsea62,51,FIFA Club World Cup Final,2028-10-22T07:00:00
swagner,323,Physics and Astronomy Conference 2023,2020-11-01T23:00:00
swagner,324,Chemistry Conference 2023,2024-08-03T16:00:00
swagner,320,Climate Change Conference 2023,2023-12-20T12:00:00
swagner,326,Environmental Science Conference 2023,2020-11-03T02:00:00
swagner,329,Neuroscience Conference 2028,2026-11-25T12:00:00
catherine04,203,Beginner Hip Hop Class,2022-11-20T19:00:00
catherine04,214,Ballroom Dance Showcase,2023-01-27T08:00:00
catherine04,207,Ballroom Dance Competition,2021-03-06T06:00:00
catherine04,206,Contemporary Dance Performance,2024-08-26T21:00:00
catherine04,218,Contemporary Dance Performance,2026-11-17T16:00:00
catherine04,237,Salsa Dance Workshop,2026-11-25T04:00:00
higginserin,135,Guided Hike in the Bieszczady Mountains,2020-01-10T15:00:00
higginserin,134,Guided Hike in the Tatra Mountains,2022-06-26T02:00:00
higginserin,146,Guided Hike in the Tatra Mountains - Winter Edition,2029-02-10T19:00:00
higginserin,143,Guided Hike in the Karkonosze Mountains,2029-09-26T09:00:00
danielle44,169,Chess Olympiad 2023,2022-12-23T17:00:00
danielle44,168,Grand Slam Chess Tournament 2023,2024-07-24T11:00:00
danielle44,171,World Blitz Chess Championship 2023,2020-07-09T22:00:00
danielle44,176,Chess Olympiad 2028,2029-02-20T17:00:00
danielle44,179,FIDE Grand Prix 2028,2028-12-15T08:00:00
wardashley,66,NBA All-Star Game,2023-01-08T01:00:00
wardashley,60,NBA Finals Game 7 2024,2022-04-15T18:00:00
wardashley,63,Olympic Basketball Final,2021-11-07T08:00:00
wardashley,61,EuroLeague Championship,2020-05-20T22:00:00
wardashley,70,EuroLeague Final Four,2026-12-01T10:00:00
wardashley,69,Olympic Basketball Qualifiers,2028-06-22T08:00:00
amber05,168,Grand Slam Chess Tournament 2023,2024-07-24T11:00:00
amber05,170,World Rapid Chess Championship 2023,2020-04-12T07:00:00
amber05,174,Candidates Tournament 2028,2027-09-16T03:00:00
alexanderbrown,213,Contemporary Dance Workshop,2021-02-26T01:00:00
alexanderbrown,211,Salsa Dance Festival,2021-02-14T19:00:00
alexanderbrown,210,Hip Hop Dance Battle,2023-05-12T13:00:00
alexanderbrown,204,Intermediate Ballet Workshop,2023-02-26T13:00:00
alexanderbrown,205,Salsa Social Dance Night,2022-08-10T16:00:00
alexanderbrown,221,Ballet Recital,2029-03-22T07:00:00
alexanderbrown,218,Contemporary Dance Performance,2026-11-17T16:00:00
alexanderbrown,227,Jazz Dance Performance,2030-05-14T14:00:00
pennywilliams,103,World Swimming Championships 2023,2022-12-02T19:00:00
pennywilliams,102,Olympic Swimming Finals 2024,2021-04-13T16:00:00
pennywilliams,104,European Swimming Championships 2023,2024-06-02T20:00:00
pennywilliams,112,FINA Grand Prix 2028,2028-02-17T01:00:00
pennywilliams,110,European Swimming Championships 2028,2029-01-19T15:00:00
lmay,91,FIVB Grand Prix Final,2022-05-16T13:00:00
lmay,90,CEV Champions League Final,2024-10-27T10:00:00
lmay,87,FIVB World Championship Final,2021-01-24T23:00:00
lmay,96,AVP Beach Volleyball Tour Finals,2026-02-24T14:00:00
lmay,93,Olympic Volleyball Tournament,2029-11-13T04:00:00
anthonywalker,10,Dua Lipa Future Nostalgia Tour,2023-12-03T06:00:00
anthonywalker,9,Taylor Swift Eras Tour Warsaw,2023-04-11T21:00:00
anthonywalker,13,Justin Bieber Purpose World Tour,2023-05-06T22:00:00
anthonywalker,22,Demi Lovato Holy Fvck Tour,2027-12-19T18:00:00
atran,244,Yoga for Balance Workshop,2024-12-25T10:00:00
atran,241,Yoga for Stress Relief Workshop,2021-11-23T07:00:00
atran,245,Yoga for Mindfulness Workshop,2024-07-02T14:00:00
atran,253,Yoga for Mindfulness Workshop,2026-08-17T05:00:00
atran,247,Yoga Teacher Training Info Session,2027-09-06T15:00:00
hallen,149,Krakow Half Marathon 2023,2022-05-03T23:00:00
hallen,151,Poznan Marathon 2023,2020-10-12T18:00:00
hallen,152,Wroclaw Half Marathon 2023,2022-03-10T01:00:00
hallen,161,Krakow 10K Run 2027,2028-04-14T03:00:00
hallen,159,Lodz 10K Run 2027,2026-09-21T23:00:00
monicacruz,279,Wildlife Photography Walk,2023-12-09T07:00:00
monicacruz,278,Street Photography Walk,2022-11-04T18:00:00
monicacruz,282,Street Photography Walk,2028-01-17T02:00:00
monicacruz,286,Astrophotography Walk,2028-06-10T20:00:00
brandon61,279,Wildlife Photography Walk,2023-12-09T07:00:00
brandon61,282,Street Photography Walk,2028-01-17T02:00:00
srivera,104,European Swimming Championships 2023,2024-06-02T20:00:00
srivera,105,FINA World Cup 2023,2024-04-20T21:00:00
srivera,107,FINA Swimming World Series 2023,2020-03-13T02:00:00
srivera,106,FINA Grand Prix 2023,2021-10-06T15:00:00
srivera,110,European Swimming Championships 2028,2029-01-19T15:00:00
srivera,108,Olympic Swimming Trials 2028,2028-01-20T07:00:00
andersonmark,323,Physics and Astronomy Conference 2023,2020-11-01T23:00:00
andersonmark,320,Climate Change Conference 2023,2023-12-20T12:00:00
andersonmark,322,Neuroscience Conference 2023,2020-06-27T04:00:00
andersonmark,325,Biology Conference 2023,2023-10-12T02:00:00
andersonmark,326,Environmental Science Conference 2023,2020-11-03T02:00:00
andersonmark,329,Neuroscience Conference 2028,2026-11-25T12:00:00
morganjackson,308,Creative Writing Workshop,2024-09-20T12:00:00
morganjackson,315,Fiction Writing Workshop,2029-12-03T17:00:00
logannathaniel,74,Wimbledon Men's Final 2023,2022-01-04T13:00:00
logannathaniel,77,US Open Men's Final 2027,2030-03-22T08:00:00
logannathaniel,79,WTA Finals 2028,2029-12-27T10:00:00
logannathaniel,85,Hopman Cup 2028,2027-07-04T13:00:00
klinejulie,207,Ballroom Dance Competition,2021-03-06T06:00:00
klinejulie,204,Intermediate Ballet Workshop,2023-02-26T13:00:00
klinejulie,206,Contemporary Dance Performance,2024-08-26T21:00:00
klinejulie,208,Jazz Dance Workshop,2020-01-12T02:00:00
klinejulie,209,Ballet Recital,2023-06-22T22:00:00
klinejulie,220,Jazz Dance Workshop,2030-11-09T09:00:00
klinejulie,225,Contemporary Dance Workshop,2026-09-10T20:00:00
danieldiaz,326,Environmental Science Conference 2023,2020-11-03T02:00:00
danieldiaz,325,Biology Conference 2023,2023-10-12T02:00:00
danieldiaz,323,Physics and Astronomy Conference 2023,2020-11-01T23:00:00
danieldiaz,324,Chemistry Conference 2023,2024-08-03T16:00:00
danieldiaz,329,Neuroscience Conference 2028,2026-11-25T12:00:00
zshelton,75,French Open Women's Semi-final,2020-08-08T20:00:00
zshelton,84,Ryder Cup 2028,2030-07-01T01:00:00
zshelton,76,Australian Open 2029,2028-03-08T02:00:00
zshelton,77,US Open Men's Final 2027,2030-03-22T08:00:00
nicoleramos,103,World Swimming Championships 2023,2022-12-02T19:00:00
nicoleramos,114,FINA Swimming World Cup 2028,2028-08-08T19:00:00
sarahnguyen,325,Biology Conference 2023,2023-10-12T02:00:00
sarahnguyen,326,Environmental Science Conference 2023,2020-11-03T02:00:00
sarahnguyen,321,Genetics and Genomics Conference 2023,2024-10-09T13:00:00
sarahnguyen,329,Neuroscience Conference 2028,2026-11-25T12:00:00
sarahnguyen,331,Chemistry Conference 2028,2030-08-03T13:00:00
edwardsbenjamin,322,Neuroscience Conference 2023,2020-06-27T04:00:00
edwardsbenjamin,323,Physics and Astronomy Conference 2023,2020-11-01T23:00:00
edwardsbenjamin,321,Genetics and Genomics Conference 2023,2024-10-09T13:00:00
edwardsbenjamin,325,Biology Conference 2023,2023-10-12T02:00:00
edwardsbenjamin,329,Neuroscience Conference 2028,2026-11-25T12:00:00
edwardsbenjamin,327,Climate Change Conference 2028,2026-01-08T01:00:00
bryantkevin,207,Ballroom Dance Competition,2021-03-06T06:00:00
bryantkevin,205,Salsa Social Dance Night,2022-08-10T16:00:00
bryantkevin,235,Ballet Dance Workshop,2026-12-11T22:00:00
bryantkevin,233,Ballroom Dance Class,2029-08-09T15:00:00
bryantkevin,220,Jazz Dance Workshop,2030-11-09T09:00:00
kevinpeterson,323,Physics and Astronomy Conference 2023,2020-11-01T23:00:00
kevinpeterson,331,Chemistry Conference 2028,2030-08-03T13:00:00
kevinpeterson,330,Physics and Astronomy Conference 2028,2028-12-07T07:00:00
aoconnor,106,FINA Grand Prix 2023,2021-10-06T15:00:00
aoconnor,107,FINA Swimming World Series 2023,2020-03-13T02:00:00
aoconnor,102,Olympic Swimming Finals 2024,2021-04-13T16:00:00
aoconnor,109,World Swimming Championships 2028,2026-10-03T17:00:00
joshuawu,92,FIVB Club World Championship Final,2023-02-21T03:00:00
joshuawu,91,FIVB Grand Prix Final,2022-05-16T13:00:00
joshuawu,87,FIVB World Championship Final,2021-01-24T23:00:00
joshuawu,95,NCAA Volleyball Championship 2027,2029-02-25T20:00:00
lisa39,172,FIDE Grand Prix 2023,2020-02-15T06:00:00
lisa39,170,World Rapid Chess Championship 2023,2020-04-12T07:00:00
lisa39,169,Chess Olympiad 2023,2022-12-23T17:00:00
lisa39,171,World Blitz Chess Championship 2023,2020-07-09T22:00:00
lisa39,176,Chess Olympiad 2028,2029-02-20T17:00:00
lisa39,177,World Rapid Chess Championship 2028,2026-01-03T05:00:00
williamsandrea,74,Wimbledon Men's Final 2023,2022-01-04T13:00:00
williamsandrea,75,French Open Women's Semi-final,2020-08-08T20:00:00
williamsandrea,81,Fed Cup Final 2028,2028-06-03T11:00:00
williamsandrea,79,WTA Finals 2028,2029-12-27T10:00:00
